"平成２８年　４月　１日から平成２９年　２月　２日まで"
"入札日","執行課名","事業担当課","工事番号","工事名","工事場所　","契約業者名","予定価格","最低制限価格若しくは調査基準価格","落札価格","応札業者数","入札形式"
"20160726","那賀振興局農林水産振興部","農林水産政策局 農業農村整備課","平成２８年度　ため池等　第３１号－５２","春日池土質調査業務","紀の川市東三谷地内","株式会社河田有紀地質基礎","4644000.0","3874849.0","3919334.0","35","一般競争入札"
"20160726","那賀振興局農林水産振興部","農林水産政策局 農業農村整備課","平成２８年度　ため池等　第３８号－１","瓢箪池改修工事","紀の川市馬宿地内","有限会社静川建設","2.187864E7","1.9994577E7","2.0016612E7","6","一般競争入札"
"20160721","日高振興局農林水産振興部","農林水産政策局 農業農村整備課","平成２８年度　整促　第１号－２","川辺町周辺水源工区地区送水施設更新その７工事","日高郡日高川町和佐地内","株式会社古部組","8.393652E7","7.7280521E7","7.7328E7","35","一般競争入札（総合評価）"
"20160721","日高振興局農林水産振興部","農林水産政策局 農業農村整備課","平成２８年度　水合理　第７号－１","名田地区水管理施設更新工事","御坊市名田町上野外地内","愛知時計電機株式会社大阪支店","3.959064E7","3.650155E7","3.6828E7","5","一般競争入札（総合評価）"
"20160720","有田振興局農林水産振興部","森林・林業局 森林整備課","平成２８年度　復旧　第８号－１","押手地区復旧治山工事","有田郡有田川町押手上横谷　地内","株式会社有新建設","5.384232E7","4.8483308E7","4.873068E7","21","一般競争入札（総合評価）"
"20160720","那賀振興局農林水産振興部","農林水産政策局 農業農村整備課","平成２８年度　ため池等　第１２号－１","西の池改修その1工事","紀の川市桃山町最上地内","株式会社村嶋組","8.745624E7","8.097394E7","8.1290757E7","33","一般競争入札（総合評価）"
"20160720","有田振興局農林水産振興部","森林・林業局 森林整備課","平成２８年度　復旧　第６号－１","板尾地区復旧治山工事","有田郡有田川町板尾木地屋　地内","株式会社合同興業","3.510756E7","3.1911611E7","3.2094036E7","24","一般競争入札（総合評価）"
"20160720","西牟婁振興局農林水産振興部","森林・林業局 森林整備課","平成２８年度　復旧　第１４号","復旧治山事業　県土防災対策治山事業","田辺市深谷黒石　外　地内","株式会社堀組","5.705316E7","5.1935088E7","5.194044E7","37","一般競争入札（総合評価）"
"20160719","東牟婁振興局農林水産振興部","農林水産政策局 農業農村整備課","平成２８年度　防ダム　第１号－１","小匠ダム仮設道路工事","東牟婁郡那智勝浦町小匠地内","三浦組","1.637496E7","1.4856071E7","1.488132E7","19","一般競争入札"
"20160706","日高振興局農林水産振興部","農林水産政策局 農業農村整備課","平成２８年度　畑総　第２号－１","みなべ地区農道舗装その３工事","日高郡みなべ町山内地内","有限会社大幸","2.295E7","2.0762714E7","2.076516E7","33","一般競争入札"
"20160706","日高振興局農林水産振興部","森林・林業局 森林整備課","平成２８年度　県防　第６号","県土防災対策治山事業","日高郡由良町大字吹井字古田谷地内","有限会社レイバ","4942080.0","4438979.0","4443120.0","9","一般競争入札"
"20160706","日高振興局農林水産振興部","森林・林業局 森林整備課","平成２８年度　予防　第５号－１","予防治山事業設計業務委託","日高郡日高川町大字平川字長田　地内","有限会社佐々木測量設計地所","1564920.0","1187176.0","1382400.0","6","一般競争入札"
"20160706","日高振興局農林水産振興部","農林水産政策局 農業農村整備課","平成２８年度　整促　第６号－１","和歌山２期地区緊急遮断弁整備工事","御坊市名田町野島地内","林水道","2.597076E7","2.3799825E7","2.389932E7","9","一般競争入札"
"20160705","海草振興局農林水産振興部","農林水産政策局 農業農村整備課","平成２８年度　ため池等　第４２号－１１","樫河池地区　土質調査業務","海草郡紀美野町動木地内","株式会社近代技研","2970000.0","2385446.0","2391552.0","33","一般競争入札"
"20160705","海草振興局農林水産振興部","農林水産政策局 農業農村整備課","平成２８年度　水合理　第６号－１１","新六箇井２期地区　保全計画策定その３業務","和歌山市船所、善明寺、園部　地内","株式会社ウエスコ和歌山営業所","3380400.0","2620136.0","2840400.0","5","一般競争入札"
"20160705","伊都振興局農林水産振興部","森林・林業局 森林整備課","平成２８年度　復旧　第４号－１","復旧治山事業設計業務","伊都郡かつらぎ町花園北寺高野谷　地内","株式会社タニガキ建工","4710960.0","3689459.0","3708720.0","14","一般競争入札"
"20160705","西牟婁振興局農林水産振興部","森林・林業局 森林整備課","平成２８年度　予防　第８号","予防治山事業","田辺市鮎川小川　地内","有限会社出口組","4.645728E7","4.2227704E7","4.22442E7","40","一般競争入札（総合評価）"
"20160704","西牟婁振興局農林水産振興部","森林・林業局 森林整備課","平成２８年度　県防　第１４号","県土防災対策治山事業調査業務","田辺市中芳養上井　地内","アジア航測株式会社和歌山営業所","4436640.0","3546919.0","4423680.0","4","一般競争入札"
"20160628","海草振興局農林水産振興部","森林・林業局 森林整備課","平成２８年度　県防　第２号－２","県土防災対策治山事業調査業務","海草郡紀美野町毛原下字　流田　地内","明治コンサルタント株式会社和歌山営業所","2597400.0","2033756.0","2072520.0","4","一般競争入札"
"20160627","西牟婁振興局農林水産振興部","森林・林業局 森林整備課","平成２８年度　県防　第１９号","県土防災対策治山事業設計業務","西牟婁郡白浜町大猪ノ谷山　地内","株式会社三黄測量事務所","2430000.0","1916123.0","2284200.0","8","一般競争入札"
"20160622","日高振興局農林水産振興部","森林・林業局 森林整備課","平成２８年度　予防　第６号－１","予防治山事業設計業務委託","日高郡みなべ町島之瀬字奴多の平　地内","株式会社マエモト","1033560.0","783006.0","950400.0","5","一般競争入札"
"20160622","日高振興局農林水産振興部","農林水産政策局 農業農村整備課","平成２８年度　整促　第５号－１","和田地区ゲート通信設備更新工事","日高郡美浜町和田外　地内","富士通株式会社関西支社","1.5793056E8","1.38599363E8","1.4472E8","2","一般競争入札（総合評価）"
"20160621","海草振興局農林水産振興部","農林水産政策局 農業農村整備課","平成２８年度　地すべり　第７号－１１","永谷２期地区　地すべり調査観測その７業務","海草郡紀美野町永谷地内","株式会社武田基礎調査","8802000.0","7182877.0","7198200.0","13","一般競争入札"
"20160621","海草振興局農林水産振興部","農林水産政策局 農業農村整備課","平成２８年度　地すべり　第１号－１１","永谷３期地区　地すべり調査観測その4業務","海草郡紀美野町永谷地内","株式会社データ技研","7084800.0","5640026.0","5661792.0","12","一般競争入札"
"20160621","海草振興局農林水産振興部","農林水産政策局 農業農村整備課","平成２８年度　地すべり　第４号－１１","中田地区　地すべり調査観測その８業務","海草郡紀美野町中田地内","株式会社阪和建設コンサルタント","7322400.0","5885221.0","5889024.0","14","一般競争入札"
"20160620","西牟婁振興局農林水産振興部","森林・林業局 森林整備課","平成２８年度　復旧　第１１号－１","復旧治山事業調査業務","田辺市龍神村安井上村　地内","アジア航測株式会社和歌山営業所","4158000.0","3362727.0","3365280.0","4","一般競争入札"
"20160620","西牟婁振興局農林水産振興部","森林・林業局 森林整備課","平成２８年度　予防　第７号－１","予防治山事業設計業務","田辺市秋津川串崎　地内","小原測量","1101600.0","884234.0","1046520.0","9","一般競争入札"
"20160615","日高振興局農林水産振興部","農林水産政策局 農業農村整備課","平成２８年度　ため池等　第１５号－１","こずけ峠池地区堤体改修工事","日高郡印南町印南原地内","株式会社竹平建設","4.403808E7","3.8890484E7","3.902364E7","18","一般競争入札（総合評価）"
"20160615","日高振興局地域振興部（H28)","農林水産政策局 農業農村整備課","平成２７年度　整促　第１号－６","川辺町周辺水源工区地区送水施設更新その６工事","日高郡日高川町和佐地内","株式会社柏木組","5.25744E7","4.7819607E7","4.79088E7","30","一般競争入札（総合評価）"
"20160615","日高振興局農林水産振興部","農林水産政策局 農業農村整備課","平成２８年度　ため池等　第１４号－１","大船河池地区堤体改修工事","日高郡日高町小浦地内","株式会社信濃組","1.0762848E8","9.7492864E7","9.750888E7","20","一般競争入札（総合評価）"
"20160615","有田振興局農林水産振興部","森林・林業局 森林整備課","平成２８年度　予防　第３号－１","予防治山事業設計業務","有田郡広川町上津木柿谷　地内","株式会社中山綜合コンサルタント","1362960.0","1059085.0","1069632.0","10","一般競争入札"
"20160614","那賀振興局農林水産振興部","農林水産政策局 農業農村整備課","平成２８年度　ほ場環境　第２号－１","神田用水路整備工事","紀の川市桃山町神田地内","永岡建設","4.55004E7","4.117738E7","4.132566E7","25","一般競争入札（総合評価）"
"20160614","西牟婁振興局農林水産振興部","森林・林業局 森林整備課","平成２８年度　復旧　第１１号－２","復旧治山事業","田辺市龍神村安井上村　地内","株式会社泉組","7.87968E7","7.1539197E7","7.15716E7","28","一般競争入札（総合評価）"
"20160614","海草振興局農林水産振興部","森林・林業局 森林整備課","平成２８年度　復旧　第３号","復旧治山事業","海南市下津町引尾字　夏切　地内","株式会社宮尾組","2.000052E7","1.8101057E7","1.825416E7","5","一般競争入札"
"20160614","西牟婁振興局農林水産振興部","森林・林業局 森林整備課","平成２８年度　復旧　第１２号","復旧治山事業","田辺市龍神村三ツ又竜頭　地内","川口建設株式会社","6.102756E7","5.4990424E7","5.504004E7","35","一般競争入札（総合評価）"
"20160613","東牟婁振興局農林水産振興部","森林・林業局 森林整備課","平成２８年度　県防　第１５号－２","県土防災対策治山事業調査業務","東牟婁郡那智勝浦町大字　那智山　字　南谷　地内","株式会社ダイヤコンサルタント和歌山事務所","4565160.0","3553698.0","3578040.0","7","一般競争入札"
"20160613","西牟婁振興局農林水産振興部","森林・林業局 森林整備課","平成２８年度　県防　第１８号","県土防災対策治山事業調査業務","田辺市上秋津下左向　地内","株式会社ダイヤコンサルタント和歌山事務所","6831000.0","5454589.0","5459400.0","5","一般競争入札"
"20160613","西牟婁振興局農林水産振興部","農林水産政策局 農業農村整備課","平成２８年度　地すべり　第２号－５１","上野東地区地すべり対策工設計業務","田辺市上野地内","株式会社ウエスコ和歌山営業所","7873200.0","6112400.0","6112800.0","25","一般競争入札"
"20160613","東牟婁振興局農林水産振興部","森林・林業局 森林整備課","平成２８年度　地すべり　第２号－２","地すべり防止事業調査業務","新宮市熊野川町日足字　萬歳　外　地内","明治コンサルタント株式会社和歌山営業所","3497040.0","2736231.0","2737800.0","6","一般競争入札"
"20160613","東牟婁振興局農林水産振興部","森林・林業局 森林整備課","平成２８年度　地すべり　第１号－２","地すべり防止事業調査業務","新宮市熊野川町宮井字　奥谷　外　地内","国土防災技術株式会社和歌山営業所","6014520.0","4785091.0","4836132.0","7","一般競争入札"
"20160613","東牟婁振興局農林水産振興部","森林・林業局 森林整備課","平成２８年度　地すべり　第１号－１","地すべり防止事業調査業務","新宮市熊野川町宮井字　奥谷　外　地内","株式会社果無","8105400.0","6890579.0","8101080.0","4","一般競争入札"
"20160613","西牟婁振興局農林水産振興部","農林水産政策局 農業農村整備課","平成２８年度　整促　第３号－１","和歌山2期地区南紀用水工区緊急遮断弁整備その２工事","田辺市上芳養外　地内","株式会社ナカシゲ","2.29986E7","2.0964669E7","2.103084E7","12","一般競争入札"
"20160608","有田振興局農林水産振興部","森林・林業局 森林整備課","平成２８年度　復旧　第７号－１","上湯川地区復旧治山工事","有田郡有田川町上湯川弓ヲロシ　地内","株式会社江川建材","1.849068E7","1.6358332E7","1.63836E7","25","一般競争入札"
"20160607","海草振興局農林水産振興部","森林・林業局 森林整備課","平成２８年度　県防　第２号－１","県土防災対策治山事業 調査業務","海草郡紀美野町毛原下字　流田　地内","株式会社オーシーティー","2873880.0","2295532.0","2295972.0","28","一般競争入札"
"20160607","海草振興局農林水産振興部","森林・林業局 森林整備課","平成２８年度　予防　第１号－１","予防治山事業　設計業務委託","海草郡紀美野町福井字　伊勢谷　地内","浦技術士事務所","879120.0","637131.0","643680.0","13","一般競争入札"
"20160607","伊都振興局農林水産振興部","森林・林業局 森林整備課","平成２８年度　予防　第２号－１","予防治山事業設計業務","橋本市山田三ツ石　地内","和歌山航測株式会社","1272240.0","912226.0","927050.0","15","一般競争入札"
"20160606","西牟婁振興局農林水産振興部","森林・林業局 森林整備課","平成２８年度　県防　第１２号－２","県土防災対策治山事業設計業務","田辺市上秋津川中口　地内","菅根測量株式会社","3720600.0","2796672.0","3445200.0","8","一般競争入札"
"20160526","西牟婁振興局農林水産振興部","森林・林業局 森林整備課","平成２８年度　県防　第１２号－１","県土防災対策治山事業調査業務","田辺市上秋津川中口　地内","応用地質株式会社和歌山営業所","2.943324E7","2.3264547E7","2.51316E7","2","一般競争入札（総合評価）"
"20160525","有田振興局農林水産振興部","森林・林業局 森林整備課","平成２８年度　復旧　第５号－１","復旧治山事業設計業務","有田郡有田川町二川三瀬川谷北　　地内","株式会社中山綜合コンサルタント","2575800.0","1899499.0","1909224.0","16","一般競争入札"
"20160525","日高振興局農林水産振興部","森林・林業局 森林整備課","平成２８年度　復旧　第１０号－１","復旧治山事業設計業務委託","日高郡日高川町大字初湯川字坂本　地内","株式会社三紀屋測量","2282040.0","1655637.0","2160000.0","6","一般競争入札"
"20160525","日高振興局農林水産振興部","森林・林業局 森林整備課","平成２８年度　復旧　第９号－１","復旧治山事業設計業務委託","日高郡日高川町大字原日浦字井戸ノ谷　地内","有限会社成和測量設計事務所","2165400.0","1563328.0","1998000.0","6","一般競争入札"
"20160524","伊都振興局農林水産振興部","農林水産政策局 農業農村整備課","平成２８年度　地すべり　第８号－１","地すべり対策事業　吉原田原地区　水抜きボーリング（B－２－１・B－４－４）工事","橋本市吉原地内","三笠建設株式会社","2.486916E7","2.2307528E7","2.234304E7","11","一般競争入札"
"20160524","伊都振興局農林水産振興部","森林・林業局 森林整備課","平成２８年度　復旧　第２号－１","復旧治山事業設計業務","橋本市山田猪谷山　地内","株式会社キワコンサルタント","793800.0","561115.0","586459.0","16","一般競争入札"
"20160524","那賀振興局農林水産振興部","森林・林業局 森林整備課","平成２８年度　復旧　第１号－１","復旧治山事業設計業務","紀の川市中畑字　神子平　地内","株式会社データ技研","1108080.0","809020.0","811350.0","16","一般競争入札"
"20160523","東牟婁振興局農林水産振興部","森林・林業局 森林整備課","平成２８年度　奥地　第７号－１","奥地保安林保全緊急対策事業設計業務","東牟婁郡那智勝浦町大字　口色川　字　寺山　地内","有限会社吉野測量設計事務所","1773360.0","1294549.0","1684800.0","3","一般競争入札"
"20160523","西牟婁振興局農林水産振興部","森林・林業局 森林整備課","平成２８年度　県防　第１０号","県土防災対策治山事業調査業務","田辺市龍神村龍神五百原　地内","応用地質株式会社和歌山営業所","3480840.0","2590473.0","2639520.0","4","一般競争入札"
"20160523","西牟婁振興局農林水産振興部","森林・林業局 森林整備課","平成２８年度　県防　第１１号","県土防災対策治山事業調査業務","田辺市鮎川鉛山　地内","アジア航測株式会社和歌山営業所","7483320.0","5762945.0","5830920.0","7","一般競争入札"
"20160523","東牟婁振興局農林水産振興部","森林・林業局 森林整備課","平成２８年度　県防　第１５号－１","県土防災対策治山事業調査業務","東牟婁郡那智勝浦町大字　那智山　字　南谷　地内","株式会社近代技研","6369840.0","5188442.0","5205708.0","12","一般競争入札"
"20160523","西牟婁振興局農林水産振興部","農林水産政策局 農業農村整備課","平成２８年度　中山間防　第１号－５１","市ノ瀬地区大谷池実施設計業務","西牟婁郡上富田町市ノ瀬地内","株式会社タニガキ建工","9061200.0","6461400.0","6563160.0","23","一般競争入札"
"20160523","東牟婁振興局農林水産振興部","森林・林業局 森林整備課","平成２８年度　地すべり　第２号－３","地すべり防止事業設計業務","新宮市熊野川町日足字 萬歳　外　地内","有限会社熊野路測量設計","1461240.0","1097725.0","1382400.0","3","一般競争入札"
"20160523","東牟婁振興局農林水産振興部","森林・林業局 森林整備課","平成２８年度　地すべり　第２号－１","地すべり防止事業調査業務","新宮市熊野川町日足字 萬歳　外　地内","株式会社日高測地","4941000.0","4028324.0","4030560.0","28","一般競争入札"
"20160523","東牟婁振興局農林水産振興部","森林・林業局 森林整備課","平成２８年度　復旧　第１６号－１","復旧治山事業設計業務","東牟婁郡那智勝浦町大字　南平野　字　妙法山　地内","有限会社吉野測量設計事務所","1098360.0","796722.0","1047600.0","3","一般競争入札"
"20160523","西牟婁振興局農林水産振興部","森林・林業局 森林整備課","平成２８年度　復旧　第１３号－１","復旧治山事業設計業務","田辺市上芳養関谷　地内","テクノ富貴株式会社","3089880.0","2233995.0","2678400.0","5","一般競争入札"
"20160523","東牟婁振興局農林水産振興部","森林・林業局 森林整備課","平成２８年度　復旧　第１５号－１","復旧治山事業設計業務","東牟婁郡那智勝浦町大字 那智山 字 大戸平左側　地内","有限会社熊野路測量設計","840240.0","629020.0","788400.0","3","一般競争入札"
"20160518","有田振興局農林水産振興部","農林水産政策局 農業農村整備課","平成２８年度　地すべり　第６号－５０","畦田２期地区地すべり観測（継続）業務","有田郡有田川町瀬井地内","株式会社近畿コンサルタント","3596400.0","2831553.0","2853046.0","29","一般競争入札"
"20160517","伊都振興局農林水産振興部","農林水産政策局 農業農村整備課","平成２８年度　地すべり　第８号－５１","地すべり対策事業　吉原田原地区　地すべり観測業務","橋本市吉原地内","和建技術株式会社","5551200.0","4484449.0","4512672.0","13","一般競争入札"
"20160512","那賀振興局農林水産振興部","農林水産政策局 農業農村整備課","平成２８年度　総合調整　第２号－５１","高病原性鳥インフルエンザ埋却物最終処分実施設計業務","紀の川市貴志川町井ノ口地内","株式会社南紀航測センター","3898800.0","2863391.0","2874744.0","12","一般競争入札"
"20160512","日高振興局農林水産振興部","農林水産政策局 農業農村整備課","平成２８年度　地すべり　第９号－５１","晩稲熊岡地区地すべり観測その２業務","日高郡みなべ町晩稲、熊岡地内","株式会社近代技研","9460800.0","7830606.0","7875036.0","12","一般競争入札"
"20160512","日高振興局農林水産振興部","農林水産政策局 農業農村整備課","平成２８年度　地すべり　第９号－５２","晩稲熊岡地区地すべり調査解析その２業務","日高郡みなべ町熊岡地内","ワコウコンサルタント株式会社","3434400.0","2579813.0","2786832.0","5","一般競争入札"
"20160426","那賀振興局農林水産振興部","農林水産政策局 農業農村整備課","平成２８年度　農試　第１号－５１","農業試験場非浄水送水管設計業務","紀の川市貴志川町高尾地内","株式会社三匠","5918400.0","4318039.0","4323391.0","20","一般競争入札"
"20160418","東牟婁振興局農林水産振興部","森林・林業局 森林整備課","平成２８年度　県防　第１号","県土防災対策治山事業調査業務","新宮市熊野川町宮井字奥谷　外地内","株式会社果無","1786320.0","1515529.0","1728000.0","2","一般競争入札"
